 num     #instances         #bytes  class name (module)
19054:             1             16  com.intellij.codeInsight.hints.MethodChainsInlayProvider
19055:             1             16  com.intellij.codeInsight.hints.MethodChainsInlayProvider$Companion
19056:             1             16  com.intellij.codeInsight.hints.ParameterHintsPassFactory
19057:             1             16  com.intellij.codeInsight.hints.ParameterHintsSettingsMigration
19058:             1             16  com.intellij.codeInsight.hints.SingleLanguageInlayProviderFactory
19059:             1             16  com.intellij.codeInsight.hints.ToggleInlineHintsAction$Companion
19060:             1             16  com.intellij.codeInsight.hints.presentation.PresentationFactory$Companion
19061:             1             16  com.intellij.codeInsight.hints.presentation.listeners.InlayEditorMouseListener
19062:             1             16  com.intellij.codeInsight.hints.presentation.listeners.InlayEditorMouseMotionListener
19063:             1             16  com.intellij.codeInsight.hints.settings.InlayHintsSettingsSearchableContributor
19064:             1             16  com.intellij.codeInsight.hints.settings.ParameterNameHintsSettings$Companion
19065:             1             16  com.intellij.codeInsight.hints.settings.language.SingleLanguageInlayHintsConfigurable$Companion
19066:             1             16  com.intellij.codeInsight.intention.impl.AssignFieldFromParameterAction
19067:             1             16  com.intellij.codeInsight.intention.impl.BindFieldsFromParametersAction
19068:             1             16  com.intellij.codeInsight.intention.impl.BreakStringOnLineBreaksIntentionAction
19069:             1             16  com.intellij.codeInsight.intention.impl.CachedIntentions$1
19070:             1             16  com.intellij.codeInsight.intention.impl.ChangeUIDAction
19071:             1             16  com.intellij.codeInsight.intention.impl.ComposeFunctionChainAction
19072:             1             16  com.intellij.codeInsight.intention.impl.ConcatenationToMessageFormatAction
19073:             1             16  com.intellij.codeInsight.intention.impl.ConvertAbsolutePathToRelativeIntentionAction
19074:             1             16  com.intellij.codeInsight.intention.impl.ConvertColorRepresentationIntentionAction
19075:             1             16  com.intellij.codeInsight.intention.impl.ConvertCompactConstructorToCanonicalAction
19076:             1             16  com.intellij.codeInsight.intention.impl.ConvertRelativePathToAbsoluteIntentionAction
19077:             1             16  com.intellij.codeInsight.intention.impl.ConvertToBasicLatinAction
19078:             1             16  com.intellij.codeInsight.intention.impl.CopyAbstractMethodImplementationAction
19079:             1             16  com.intellij.codeInsight.intention.impl.CreateFieldFromParameterAction
19080:             1             16  com.intellij.codeInsight.intention.impl.DeannotateIntentionAction
19081:             1             16  com.intellij.codeInsight.intention.impl.EJBAddInterceptorAction
19082:             1             16  com.intellij.codeInsight.intention.impl.EJBDeclarationAction
19083:             1             16  com.intellij.codeInsight.intention.impl.EJBImplementationAction
19084:             1             16  com.intellij.codeInsight.intention.impl.EJBInterceptorBindingAction
19085:             1             16  com.intellij.codeInsight.intention.impl.EditFoldingOptionsAction
19086:             1             16  com.intellij.codeInsight.intention.impl.EncapsulateFieldAction
19087:             1             16  com.intellij.codeInsight.intention.impl.ExtractChainedMapAction
19088:             1             16  com.intellij.codeInsight.intention.impl.ExtractIfConditionAction
19089:             1             16  com.intellij.codeInsight.intention.impl.ExtractMethodIntentionAction
19090:             1             16  com.intellij.codeInsight.intention.impl.ExtractSetFromComparisonChainAction
19091:             1             16  com.intellij.codeInsight.intention.impl.ImplementAbstractMethodAction
19092:             1             16  com.intellij.codeInsight.intention.impl.InlineStreamMapAction
19093:             1             16  com.intellij.codeInsight.intention.impl.InsertLiteralUnderscoresAction
19094:             1             16  com.intellij.codeInsight.intention.impl.IntroduceVariableIntentionAction
19095:             1             16  com.intellij.codeInsight.intention.impl.InvertIfConditionAction
19096:             1             16  com.intellij.codeInsight.intention.impl.MergeFilterChainAction
19097:             1             16  com.intellij.codeInsight.intention.impl.MoveInitializerToConstructorAction
19098:             1             16  com.intellij.codeInsight.intention.impl.QuickEditAction
19099:             1             16  com.intellij.codeInsight.intention.impl.RemoveLiteralUnderscoresAction
19100:             1             16  com.intellij.codeInsight.intention.impl.SimplifyBooleanExpressionAction
19101:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction
19102:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$AnnotationArraySortable
19103:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$ArrayInitializerSortable
19104:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$EnumConstantDeclarationSortable
19105:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$EnumConstantSortingStrategy
19106:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$IntLiteralSortingStrategy
19107:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$StringLiteralSortingStrategy
19108:             1             16  com.intellij.codeInsight.intention.impl.SortContentAction$VarargSortable
19109:             1             16  com.intellij.codeInsight.intention.impl.SplitDeclarationAction
19110:             1             16  com.intellij.codeInsight.intention.impl.SplitFilterAction
19111:             1             16  com.intellij.codeInsight.intention.impl.SplitSwitchBranchWithSeveralCaseValuesAction
19112:             1             16  com.intellij.codeInsight.intention.impl.SurroundAutoCloseableAction
19113:             1             16  com.intellij.codeInsight.intention.impl.SwapIfStatementsIntentionAction
19114:             1             16  com.intellij.codeInsight.intention.impl.UnrollLoopAction
19115:             1             16  com.intellij.codeInsight.intention.impl.UnwrapElseBranchAction
19116:             1             16  com.intellij.codeInsight.intention.impl.WrapWithUnmodifiableAction
19117:             1             16  com.intellij.codeInsight.intention.impl.config.IntentionManagerImpl$$Lambda$4074/0x0000000802384040
19118:             1             16  com.intellij.codeInsight.intention.impl.config.IntentionManagerImpl$1
19119:             1             16  com.intellij.codeInsight.intention.impl.config.IntentionManagerSettings$1
19120:             1             16  com.intellij.codeInsight.intention.impl.config.IntentionsOptionsTopHitProvider
19121:             1             16  com.intellij.codeInsight.intention.impl.lists.JavaChopArgumentsAction
19122:             1             16  com.intellij.codeInsight.intention.impl.lists.JavaChopParametersAction
19123:             1             16  com.intellij.codeInsight.intention.impl.lists.JavaJoinArgumentsAction
19124:             1             16  com.intellij.codeInsight.intention.impl.lists.JavaJoinParametersAction
19125:             1             16  com.intellij.codeInsight.intention.impl.singlereturn.ConvertToSingleReturnAction
19126:             1             16  com.intellij.codeInsight.intentions.JspCommentIntention
19127:             1             16  com.intellij.codeInsight.intentions.XmlChooseColorIntentionAction
19128:             1             16  com.intellij.codeInsight.lookup.impl.LookupDocumentSavingVetoer
19129:             1             16  com.intellij.codeInsight.lookup.impl.LookupManagerImpl$1
19130:             1             16  com.intellij.codeInsight.lookup.impl.LookupManagerImpl$2
19131:             1             16  com.intellij.codeInsight.lookup.impl.LookupManagerImpl$3
19132:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$$Lambda$1660/0x0000000801717840
19133:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$1
19134:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$2
19135:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$3
19136:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$4
19137:             1             16  com.intellij.codeInsight.navigation.CtrlMouseHandler$5
19138:             1             16  com.intellij.codeInsight.preview.ElementPreviewHintProvider
19139:             1             16  com.intellij.codeInsight.preview.JavaPreviewHintProvider
19140:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$$Lambda$4065/0x0000000802387040
19141:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$$Lambda$4066/0x0000000802387440
19142:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$1
19143:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$2
19144:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$3
19145:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$4
19146:             1             16  com.intellij.codeInsight.template.emmet.actions.GoToEditPointAction$Backward$1
19147:             1             16  com.intellij.codeInsight.template.emmet.actions.GoToEditPointAction$Forward$1
19148:             1             16  com.intellij.codeInsight.template.impl.DefaultLiveTemplateEP$Companion
19149:             1             16  com.intellij.codeInsight.template.impl.LiveTemplateDocumentationProvider
19150:             1             16  com.intellij.codeInsight.template.impl.LiveTemplatesOptionsTopHitProvider
19151:             1             16  com.intellij.codeInsight.template.impl.TemplateContext$$Lambda$796/0x0000000800a77440
19152:             1             16  com.intellij.codeInsight.template.impl.TemplateContext$1$$Lambda$794/0x0000000800a33440
19153:             1             16  com.intellij.codeInsight.template.impl.TemplateContext$1$1
