No dump file specified
 num     #instances         #bytes  class name (module)
3775:             1             16  java.util.logging.SimpleFormatter$$Lambda$55/0x0000000800bb0040 (java.logging@14.0.1)
3776:             1             16  java.util.regex.CharPredicates$$Lambda$270/0x0000000800da9440 (java.base@14.0.1)
3777:             1             16  java.util.regex.CharPredicates$$Lambda$48/0x0000000800b8c040 (java.base@14.0.1)
3778:             1             16  java.util.regex.Pattern$$Lambda$11/0x0000000800b72040 (java.base@14.0.1)
3779:             1             16  java.util.regex.Pattern$LastNode (java.base@14.0.1)
3780:             1             16  java.util.regex.Pattern$Node (java.base@14.0.1)
3781:             1             16  java.util.stream.Collectors$$Lambda$104/0x0000000800c17040 (java.base@14.0.1)
3782:             1             16  java.util.stream.Collectors$$Lambda$105/0x0000000800c17440 (java.base@14.0.1)
3783:             1             16  java.util.stream.Collectors$$Lambda$106/0x0000000800c16840 (java.base@14.0.1)
3784:             1             16  java.util.stream.Collectors$$Lambda$116/0x0000000800c13840 (java.base@14.0.1)
3785:             1             16  java.util.stream.Collectors$$Lambda$127/0x0000000800c2ec40 (java.base@14.0.1)
3786:             1             16  java.util.stream.Collectors$$Lambda$187/0x0000000800d05440 (java.base@14.0.1)
3787:             1             16  java.util.stream.Collectors$$Lambda$189/0x0000000800d04c40 (java.base@14.0.1)
3788:             1             16  java.util.stream.Collectors$$Lambda$190/0x0000000800d04040 (java.base@14.0.1)
3789:             1             16  java.util.stream.Collectors$$Lambda$24/0x0000000800b75440 (java.base@14.0.1)
3790:             1             16  java.util.stream.Collectors$$Lambda$250/0x0000000800d76040 (java.base@14.0.1)
3791:             1             16  java.util.stream.Collectors$$Lambda$251/0x0000000800d76440 (java.base@14.0.1)
3792:             1             16  java.util.stream.Collectors$$Lambda$26/0x0000000800b88440 (java.base@14.0.1)
3793:             1             16  java.util.stream.Collectors$$Lambda$27/0x0000000800b88840 (java.base@14.0.1)
3794:             1             16  java.util.stream.Collectors$$Lambda$589/0x0000000801060c40 (java.base@14.0.1)
3795:             1             16  java.util.stream.Collectors$$Lambda$590/0x0000000801061040 (java.base@14.0.1)
3796:             1             16  java.util.stream.Collectors$$Lambda$591/0x0000000801061440 (java.base@14.0.1)
3797:             1             16  java.util.stream.Collectors$$Lambda$592/0x0000000801061840 (java.base@14.0.1)
3798:             1             16  java.util.stream.Collectors$$Lambda$85/0x0000000800bec840 (java.base@14.0.1)
3799:             1             16  java.util.stream.Collectors$$Lambda$86/0x0000000800becc40 (java.base@14.0.1)
3800:             1             16  java.util.stream.Collectors$$Lambda$87/0x0000000800bec040 (java.base@14.0.1)
3801:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$30/0x0000000800b89440 (java.base@14.0.1)
3802:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$31/0x0000000800b89840 (java.base@14.0.1)
3803:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$32/0x0000000800b89c40 (java.base@14.0.1)
3804:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$33/0x0000000800b8a040 (java.base@14.0.1)
3805:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$42/0x0000000800b8d840 (java.base@14.0.1)
3806:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$43/0x0000000800b8dc40 (java.base@14.0.1)
3807:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$44/0x0000000800b8d040 (java.base@14.0.1)
3808:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$45/0x0000000800b8d440 (java.base@14.0.1)
3809:             1             16  java.util.stream.IntPipeline$$Lambda$636/0x0000000801082440 (java.base@14.0.1)
3810:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble (java.base@14.0.1)
3811:             1             16  java.util.stream.Nodes$EmptyNode$OfInt (java.base@14.0.1)
3812:             1             16  java.util.stream.Nodes$EmptyNode$OfLong (java.base@14.0.1)
3813:             1             16  java.util.stream.Nodes$EmptyNode$OfRef (java.base@14.0.1)
3814:             1             16  java.util.zip.ZipFile$1 (java.base@14.0.1)
3815:             1             16  javax.management.JMX (java.management@14.0.1)
3816:             1             16  javax.management.MBeanServerBuilder (java.management@14.0.1)
3817:             1             16  javax.management.NotificationBroadcasterSupport$1 (java.management@14.0.1)
3818:             1             16  javax.validation.Validation$GetValidationProviderListAction
3819:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@14.0.1)
3820:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@14.0.1)
3821:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@14.0.1)
3822:             1             16  jdk.internal.logger.LazyLoggers$1 (java.base@14.0.1)
3823:             1             16  jdk.internal.logger.LazyLoggers$LazyLoggerFactories (java.base@14.0.1)
3824:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@14.0.1)
3825:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@14.0.1)
3826:             1             16  jdk.internal.misc.Unsafe (java.base@14.0.1)
3827:             1             16  jdk.internal.module.ModulePatcher (java.base@14.0.1)
3828:             1             16  jdk.internal.module.ModuleTarget (java.base@14.0.1)
3829:             1             16  jdk.internal.perf.Perf (java.base@14.0.1)
3830:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1
3831:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor10
3832:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor11
3833:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor12 (java.base@14.0.1)
3834:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor13
3835:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor14
3836:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor15
3837:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor16
3838:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor17
3839:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor18
3840:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor19
3841:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2
3842:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor20
3843:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor21
3844:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor22
3845:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor23
3846:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor24
3847:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor25
3848:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor26
3849:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor27
3850:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor28
3851:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor29
3852:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor3
3853:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor30
3854:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor31
3855:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor32
3856:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor33
3857:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor34 (java.base@14.0.1)
3858:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor35
3859:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor36
3860:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor37
3861:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor38
3862:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor39
3863:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor4
3864:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor40
3865:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor41
3866:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor42
3867:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor43 (java.base@14.0.1)
3868:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor44
3869:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor45
3870:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor46
3871:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor47
3872:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor48
3873:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor5 (java.base@14.0.1)
3874:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor6 (java.base@14.0.1)
3875:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor7 (java.base@14.0.1)
3876:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor8
3877:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor9
3878:             1             16  jdk.internal.reflect.GeneratedMethodAccessor1
3879:             1             16  jdk.internal.reflect.GeneratedMethodAccessor10
3880:             1             16  jdk.internal.reflect.GeneratedMethodAccessor11
3881:             1             16  jdk.internal.reflect.GeneratedMethodAccessor12
3882:             1             16  jdk.internal.reflect.GeneratedMethodAccessor13
3883:             1             16  jdk.internal.reflect.GeneratedMethodAccessor14
3884:             1             16  jdk.internal.reflect.GeneratedMethodAccessor15 (java.base@14.0.1)
3885:             1             16  jdk.internal.reflect.GeneratedMethodAccessor16
3886:             1             16  jdk.internal.reflect.GeneratedMethodAccessor17
3887:             1             16  jdk.internal.reflect.GeneratedMethodAccessor18
3888:             1             16  jdk.internal.reflect.GeneratedMethodAccessor19
3889:             1             16  jdk.internal.reflect.GeneratedMethodAccessor2
3890:             1             16  jdk.internal.reflect.GeneratedMethodAccessor20
3891:             1             16  jdk.internal.reflect.GeneratedMethodAccessor21
3892:             1             16  jdk.internal.reflect.GeneratedMethodAccessor22
3893:             1             16  jdk.internal.reflect.GeneratedMethodAccessor23
3894:             1             16  jdk.internal.reflect.GeneratedMethodAccessor24
3895:             1             16  jdk.internal.reflect.GeneratedMethodAccessor25
3896:             1             16  jdk.internal.reflect.GeneratedMethodAccessor26
